STATION,route_id,hour,crowd
47-50 STS ROCK,F,20,0.0
47-50 STS ROCK,F,21,0.0
47-50 STS ROCK,F,22,0.0
47-50 STS ROCK,F,23,0.0
47-50 STS ROCK,M,0,0.0
47-50 STS ROCK,M,1,0.0
47-50 STS ROCK,M,2,0.0
47-50 STS ROCK,M,3,0.0
47-50 STS ROCK,M,4,0.0
47-50 STS ROCK,M,5,0.0
47-50 STS ROCK,M,6,0.0
47-50 STS ROCK,M,7,0.0
47-50 STS ROCK,M,8,0.0
47-50 STS ROCK,M,9,0.0
47-50 STS ROCK,M,10,0.0
47-50 STS ROCK,M,11,0.0
47-50 STS ROCK,M,12,0.0
47-50 STS ROCK,M,13,0.0
47-50 STS ROCK,M,14,0.0
47-50 STS ROCK,M,15,0.0
47-50 STS ROCK,M,16,0.0
47-50 STS ROCK,M,17,0.0
47-50 STS ROCK,M,18,0.0
47-50 STS ROCK,M,19,0.0
47-50 STS ROCK,M,20,0.0
47-50 STS ROCK,M,21,0.0
47-50 STS ROCK,M,22,0.0
47-50 STS ROCK,M,23,0.0
47-50 STS ROCK,Q,0,0.0
47-50 STS ROCK,Q,1,0.0
47-50 STS ROCK,Q,2,0.0
47-50 STS ROCK,Q,3,0.0
47-50 STS ROCK,Q,4,0.0
47-50 STS ROCK,Q,5,0.0
47-50 STS ROCK,Q,6,0.0
47-50 STS ROCK,Q,7,0.0
47-50 STS ROCK,Q,8,0.0
47-50 STS ROCK,Q,9,0.0
47-50 STS ROCK,Q,10,0.0
47-50 STS ROCK,Q,11,0.0
47-50 STS ROCK,Q,12,0.0
47-50 STS ROCK,Q,13,0.0
47-50 STS ROCK,Q,14,0.0
47-50 STS ROCK,Q,15,0.0
47-50 STS ROCK,Q,16,0.0
47-50 STS ROCK,Q,17,0.0
47-50 STS ROCK,Q,18,0.0
47-50 STS ROCK,Q,19,0.0
47-50 STS ROCK,Q,20,0.0
47-50 STS ROCK,Q,21,0.0
47-50 STS ROCK,Q,22,0.0
47-50 STS ROCK,Q,23,0.0
47-50 STS ROCK,R,0,0.0
47-50 STS ROCK,R,1,0.0
47-50 STS ROCK,R,2,0.0
47-50 STS ROCK,R,3,0.0
47-50 STS ROCK,R,4,0.0
47-50 STS ROCK,R,5,0.0
47-50 STS ROCK,R,6,0.0
47-50 STS ROCK,R,7,0.0
47-50 STS ROCK,R,8,0.0
47-50 STS ROCK,R,9,0.0
47-50 STS ROCK,R,10,0.0
47-50 STS ROCK,R,11,0.0
47-50 STS ROCK,R,12,0.0
47-50 STS ROCK,R,13,0.0
47-50 STS ROCK,R,14,0.0
47-50 STS ROCK,R,15,0.0
47-50 STS ROCK,R,16,0.0
47-50 STS ROCK,R,17,0.0
47-50 STS ROCK,R,18,0.0
47-50 STS ROCK,R,19,0.0
47-50 STS ROCK,R,20,0.0
47-50 STS ROCK,R,21,0.0
47-50 STS ROCK,R,22,0.0
47-50 STS ROCK,R,23,0.0
49 ST,N,0,1.0
49 ST,N,1,0.0
49 ST,N,2,0.0
49 ST,N,3,0.0
49 ST,N,4,1.0
49 ST,N,5,0.0
49 ST,N,6,2.0
49 ST,N,7,5.0
49 ST,N,8,8.0
49 ST,N,9,10.0
49 ST,N,10,3.0
49 ST,N,11,0.0
49 ST,N,12,2.0
49 ST,N,13,2.0
49 ST,N,14,8.0
49 ST,N,15,5.0
49 ST,N,16,7.0
49 ST,N,17,4.0
49 ST,N,18,7.0
49 ST,N,19,0.0
49 ST,N,20,1.0
49 ST,N,21,1.0
49 ST,N,22,0.0
49 ST,N,23,1.0
49 ST,Q,0,0.0
49 ST,Q,1,0.0
49 ST,Q,2,0.0
49 ST,Q,3,0.0
49 ST,Q,4,0.0
49 ST,Q,5,0.0
49 ST,Q,6,0.0
49 ST,Q,7,0.0
49 ST,Q,8,0.0
49 ST,Q,9,0.0
49 ST,Q,10,0.0
49 ST,Q,11,0.0
49 ST,Q,12,0.0
49 ST,Q,13,0.0
49 ST,Q,14,0.0
49 ST,Q,15,0.0
49 ST,Q,16,0.0
49 ST,Q,17,0.0
49 ST,Q,18,0.0
49 ST,Q,19,0.0
49 ST,Q,20,0.0
49 ST,Q,21,0.0
49 ST,Q,22,0.0
49 ST,Q,23,0.0
49 ST,R,0,0.0
49 ST,R,1,0.0
49 ST,R,2,0.0
49 ST,R,3,0.0
49 ST,R,4,0.0
49 ST,R,5,0.0
49 ST,R,6,0.0
49 ST,R,7,0.0
49 ST,R,8,0.0
49 ST,R,9,0.0
49 ST,R,10,0.0
49 ST,R,11,0.0
49 ST,R,12,0.0
49 ST,R,13,0.0
49 ST,R,14,2.0
49 ST,R,15,0.0
49 ST,R,16,0.0
49 ST,R,17,1.0
49 ST,R,18,0.0
49 ST,R,19,0.0
49 ST,R,20,0.0
49 ST,R,21,0.0
49 ST,R,22,0.0
49 ST,R,23,0.0
49 ST,W,0,1.0
49 ST,W,1,0.0
49 ST,W,2,0.0
49 ST,W,3,0.0
49 ST,W,4,0.0
49 ST,W,5,0.0
49 ST,W,6,0.0
49 ST,W,7,0.0
49 ST,W,8,0.0
49 ST,W,9,0.0
49 ST,W,10,0.0
49 ST,W,11,0.0
49 ST,W,12,0.0
49 ST,W,13,1.0
49 ST,W,14,0.0
49 ST,W,15,2.0
49 ST,W,16,0.0
49 ST,W,17,1.0
49 ST,W,18,0.0
49 ST,W,19,0.0
49 ST,W,20,0.0
49 ST,W,21,0.0
49 ST,W,22,1.0
49 ST,W,23,1.0
4AV-9 ST,D,0,0.0
4AV-9 ST,D,1,0.0
4AV-9 ST,D,2,0.0
4AV-9 ST,D,3,0.0
4AV-9 ST,D,4,0.0
4AV-9 ST,D,5,0.0
4AV-9 ST,D,6,0.0
4AV-9 ST,D,7,0.0
4AV-9 ST,D,8,0.0
4AV-9 ST,D,9,0.0
4AV-9 ST,D,10,0.0
4AV-9 ST,D,11,0.0
4AV-9 ST,D,12,0.0
4AV-9 ST,D,13,0.0
4AV-9 ST,D,14,0.0
4AV-9 ST,D,15,0.0
4AV-9 ST,D,16,0.0
4AV-9 ST,D,17,0.0
4AV-9 ST,D,18,0.0
4AV-9 ST,D,19,0.0
4AV-9 ST,D,20,0.0
4AV-9 ST,D,21,0.0
4AV-9 ST,D,22,0.0
4AV-9 ST,D,23,0.0
4AV-9 ST,F,0,0.0
4AV-9 ST,F,1,0.0
4AV-9 ST,F,2,0.0
4AV-9 ST,F,3,0.0
4AV-9 ST,F,4,0.0
4AV-9 ST,F,5,0.0
4AV-9 ST,F,6,0.0
4AV-9 ST,F,7,0.0
4AV-9 ST,F,8,0.0
4AV-9 ST,F,9,0.0
4AV-9 ST,F,10,0.0
4AV-9 ST,F,11,0.0
4AV-9 ST,F,12,0.0
4AV-9 ST,F,13,0.0
4AV-9 ST,F,14,0.0
4AV-9 ST,F,15,0.0
4AV-9 ST,F,16,0.0
4AV-9 ST,F,17,0.0
4AV-9 ST,F,18,0.0
4AV-9 ST,F,19,0.0
4AV-9 ST,F,20,0.0
4AV-9 ST,F,21,0.0
4AV-9 ST,F,22,0.0
4AV-9 ST,F,23,0.0
4AV-9 ST,G,0,0.0
4AV-9 ST,G,1,0.0
4AV-9 ST,G,2,0.0
4AV-9 ST,G,3,0.0
4AV-9 ST,G,4,0.0
4AV-9 ST,G,5,0.0
4AV-9 ST,G,6,0.0
4AV-9 ST,G,7,0.0
4AV-9 ST,G,8,0.0
4AV-9 ST,G,9,0.0
4AV-9 ST,G,10,0.0
4AV-9 ST,G,11,0.0
4AV-9 ST,G,12,0.0
4AV-9 ST,G,13,0.0
4AV-9 ST,G,14,0.0
4AV-9 ST,G,15,0.0
4AV-9 ST,G,16,0.0
4AV-9 ST,G,17,0.0
4AV-9 ST,G,18,0.0
4AV-9 ST,G,19,0.0
4AV-9 ST,G,20,0.0
4AV-9 ST,G,21,0.0
4AV-9 ST,G,22,0.0
4AV-9 ST,G,23,0.0
5 AV/53 ST,E,0,1.0
5 AV/53 ST,E,1,1.0
5 AV/53 ST,E,2,2.0
5 AV/53 ST,E,3,50.0
5 AV/53 ST,E,4,37.0
5 AV/53 ST,E,5,9.0
5 AV/53 ST,E,6,30.0
5 AV/53 ST,E,7,52.0
5 AV/53 ST,E,8,74.0
5 AV/53 ST,E,9,95.0
5 AV/53 ST,E,10,9.0
5 AV/53 ST,E,11,6.0
5 AV/53 ST,E,12,8.0
5 AV/53 ST,E,13,9.0
5 AV/53 ST,E,14,23.0
5 AV/53 ST,E,15,17.0
5 AV/53 ST,E,16,20.0
5 AV/53 ST,E,17,20.0
5 AV/53 ST,E,18,17.0
5 AV/53 ST,E,19,15.0
5 AV/53 ST,E,20,9.0
5 AV/53 ST,E,21,4.0
5 AV/53 ST,E,22,17.0
5 AV/53 ST,E,23,2.0
5 AV/53 ST,F,0,0.0
5 AV/53 ST,F,1,0.0
5 AV/53 ST,F,2,0.0
5 AV/53 ST,F,3,0.0
5 AV/53 ST,F,4,0.0
5 AV/53 ST,F,5,0.0
5 AV/53 ST,F,6,0.0
5 AV/53 ST,F,7,0.0
5 AV/53 ST,F,8,0.0
5 AV/53 ST,F,9,0.0
5 AV/53 ST,F,10,0.0
5 AV/53 ST,F,11,0.0
5 AV/53 ST,F,12,0.0
5 AV/53 ST,F,13,0.0
5 AV/53 ST,F,14,0.0
5 AV/53 ST,F,15,0.0
5 AV/53 ST,F,16,0.0
5 AV/53 ST,F,17,0.0
5 AV/53 ST,F,18,0.0
5 AV/53 ST,F,19,0.0
5 AV/53 ST,F,20,0.0
5 AV/53 ST,F,21,0.0
5 AV/53 ST,F,22,0.0
5 AV/53 ST,F,23,0.0
5 AV/53 ST,M,0,0.0
5 AV/53 ST,M,1,0.0
5 AV/53 ST,M,2,0.0
5 AV/53 ST,M,3,0.0
5 AV/53 ST,M,4,0.0
5 AV/53 ST,M,5,0.0
5 AV/53 ST,M,6,0.0
5 AV/53 ST,M,7,0.0
5 AV/53 ST,M,8,0.0
5 AV/53 ST,M,9,0.0
5 AV/53 ST,M,10,0.0
5 AV/53 ST,M,11,0.0
5 AV/53 ST,M,12,0.0
5 AV/53 ST,M,13,0.0
5 AV/53 ST,M,14,0.0
5 AV/53 ST,M,15,0.0
5 AV/53 ST,M,16,0.0
5 AV/53 ST,M,17,0.0
5 AV/53 ST,M,18,0.0
5 AV/53 ST,M,19,0.0
5 AV/53 ST,M,20,0.0
5 AV/53 ST,M,21,0.0
5 AV/53 ST,M,22,0.0
5 AV/53 ST,M,23,0.0
5 AV/53 ST,R,0,0.0
5 AV/53 ST,R,1,0.0
5 AV/53 ST,R,2,0.0
5 AV/53 ST,R,3,0.0
5 AV/53 ST,R,4,0.0
5 AV/53 ST,R,5,0.0
5 AV/53 ST,R,6,0.0
5 AV/53 ST,R,7,0.0
5 AV/53 ST,R,8,0.0
5 AV/53 ST,R,9,0.0
5 AV/53 ST,R,10,0.0
5 AV/53 ST,R,11,0.0
5 AV/53 ST,R,12,0.0
5 AV/53 ST,R,13,0.0
5 AV/53 ST,R,14,0.0
5 AV/53 ST,R,15,0.0
5 AV/53 ST,R,16,0.0
5 AV/53 ST,R,17,0.0
5 AV/53 ST,R,18,0.0
5 AV/53 ST,R,19,0.0
5 AV/53 ST,R,20,0.0
5 AV/53 ST,R,21,0.0
5 AV/53 ST,R,22,0.0
5 AV/53 ST,R,23,0.0
5 AV/59 ST,N,0,1.0
5 AV/59 ST,N,1,0.0
5 AV/59 ST,N,2,0.0
5 AV/59 ST,N,3,1.0
5 AV/59 ST,N,4,1.0
5 AV/59 ST,N,5,0.0
5 AV/59 ST,N,6,2.0
5 AV/59 ST,N,7,4.0
5 AV/59 ST,N,8,7.0
5 AV/59 ST,N,9,9.0
5 AV/59 ST,N,10,3.0
5 AV/59 ST,N,11,0.0
5 AV/59 ST,N,12,1.0
5 AV/59 ST,N,13,1.0
5 AV/59 ST,N,14,6.0
5 AV/59 ST,N,15,3.0
5 AV/59 ST,N,16,4.0
5 AV/59 ST,N,17,3.0
5 AV/59 ST,N,18,3.0
5 AV/59 ST,N,19,0.0
5 AV/59 ST,N,20,1.0
5 AV/59 ST,N,21,1.0
5 AV/59 ST,N,22,0.0
5 AV/59 ST,N,23,1.0
5 AV/59 ST,Q,0,0.0
5 AV/59 ST,Q,1,0.0
5 AV/59 ST,Q,2,0.0
5 AV/59 ST,Q,3,0.0
5 AV/59 ST,Q,4,0.0
5 AV/59 ST,Q,5,0.0
5 AV/59 ST,Q,6,0.0
5 AV/59 ST,Q,7,0.0
5 AV/59 ST,Q,8,0.0
5 AV/59 ST,Q,9,0.0
5 AV/59 ST,Q,10,0.0
5 AV/59 ST,Q,11,0.0
5 AV/59 ST,Q,12,0.0
5 AV/59 ST,Q,13,0.0
5 AV/59 ST,Q,14,0.0
5 AV/59 ST,Q,15,0.0
5 AV/59 ST,Q,16,0.0
5 AV/59 ST,Q,17,0.0
5 AV/59 ST,Q,18,0.0
5 AV/59 ST,Q,19,0.0
5 AV/59 ST,Q,20,0.0
5 AV/59 ST,Q,21,0.0
5 AV/59 ST,Q,22,0.0
5 AV/59 ST,Q,23,0.0
5 AV/59 ST,R,0,0.0
5 AV/59 ST,R,1,0.0
5 AV/59 ST,R,2,0.0
5 AV/59 ST,R,3,0.0
5 AV/59 ST,R,4,0.0
5 AV/59 ST,R,5,0.0
5 AV/59 ST,R,6,0.0
5 AV/59 ST,R,7,0.0
5 AV/59 ST,R,8,0.0
5 AV/59 ST,R,9,0.0
5 AV/59 ST,R,10,0.0
5 AV/59 ST,R,11,0.0
5 AV/59 ST,R,12,0.0
5 AV/59 ST,R,13,0.0
5 AV/59 ST,R,14,0.0
5 AV/59 ST,R,15,0.0
5 AV/59 ST,R,16,0.0
5 AV/59 ST,R,17,0.0
5 AV/59 ST,R,18,0.0
5 AV/59 ST,R,19,0.0
5 AV/59 ST,R,20,0.0
5 AV/59 ST,R,21,0.0
5 AV/59 ST,R,22,0.0
5 AV/59 ST,R,23,0.0
5 AV/59 ST,W,0,0.0
5 AV/59 ST,W,1,0.0
5 AV/59 ST,W,2,0.0
5 AV/59 ST,W,3,0.0
5 AV/59 ST,W,4,0.0
5 AV/59 ST,W,5,0.0
5 AV/59 ST,W,6,0.0
5 AV/59 ST,W,7,0.0
5 AV/59 ST,W,8,0.0
5 AV/59 ST,W,9,0.0
5 AV/59 ST,W,10,0.0
5 AV/59 ST,W,11,0.0
5 AV/59 ST,W,12,0.0
5 AV/59 ST,W,13,0.0
5 AV/59 ST,W,14,0.0
5 AV/59 ST,W,15,0.0
5 AV/59 ST,W,16,0.0
5 AV/59 ST,W,17,0.0
5 AV/59 ST,W,18,0.0
5 AV/59 ST,W,19,0.0
5 AV/59 ST,W,20,0.0
5 AV/59 ST,W,21,0.0
5 AV/59 ST,W,22,0.0
5 AV/59 ST,W,23,0.0
5 AVE,7,0,1.0
5 AVE,7,1,1.0
5 AVE,7,2,5.0
5 AVE,7,3,30.0
5 AVE,7,4,71.0
5 AVE,7,5,287.0
5 AVE,7,6,274.0
5 AVE,7,7,262.0
5 AVE,7,8,250.0
5 AVE,7,9,237.0
5 AVE,7,10,46.0
5 AVE,7,11,33.0
5 AVE,7,12,23.0
5 AVE,7,13,29.0
5 AVE,7,14,38.0
5 AVE,7,15,31.0
5 AVE,7,16,32.0
5 AVE,7,17,28.0
5 AVE,7,18,34.0
5 AVE,7,19,29.0
5 AVE,7,20,15.0
5 AVE,7,21,7.0
5 AVE,7,22,4.0
5 AVE,7,23,4.0
5 AVE,7X,0,1.0
5 AVE,7X,1,1.0
5 AVE,7X,2,47.0
5 AVE,7X,3,93.0
5 AVE,7X,4,139.0
5 AVE,7X,5,185.0
5 AVE,7X,6,230.0
5 AVE,7X,7,276.0
5 AVE,7X,8,322.0
5 AVE,7X,9,368.0
5 AVE,7X,10,414.0
5 AVE,7X,11,56.0
5 AVE,7X,12,44.0
5 AVE,7X,13,59.0
5 AVE,7X,14,64.0
5 AVE,7X,15,124.0
5 AVE,7X,16,183.0
5 AVE,7X,17,242.0
5 AVE,7X,18,302.0
5 AVE,7X,19,154.0
5 AVE,7X,20,42.0
5 AVE,7X,21,8.0
5 AVE,7X,22,7.0
5 AVE,7X,23,4.0
50 ST,1,0,60.0
50 ST,1,1,2.0
50 ST,1,2,2.0
50 ST,1,3,17.0
50 ST,1,4,8.0
50 ST,1,5,20.0
50 ST,1,6,294.0
50 ST,1,7,567.0
50 ST,1,8,840.0
50 ST,1,9,1114.0
50 ST,1,10,138.0
50 ST,1,11,35.0
50 ST,1,12,42.0
50 ST,1,13,265.0
50 ST,1,14,304.0
50 ST,1,15,384.0
50 ST,1,16,363.0
50 ST,1,17,236.0
50 ST,1,18,370.0
50 ST,1,19,207.0
50 ST,1,20,79.0
50 ST,1,21,29.0
50 ST,1,22,33.0
50 ST,1,23,39.0
50 ST,2,0,1.0
50 ST,2,1,1.0
50 ST,2,2,1.0
50 ST,2,3,1.0
50 ST,2,4,1.0
50 ST,2,5,3.0
50 ST,2,6,23.0
50 ST,2,7,44.0
50 ST,2,8,64.0
50 ST,2,9,84.0
50 ST,2,10,84.0
50 ST,2,11,84.0
50 ST,2,12,84.0
50 ST,2,13,84.0
50 ST,2,14,84.0
50 ST,2,15,84.0
50 ST,2,16,84.0
50 ST,2,17,84.0
50 ST,2,18,84.0
50 ST,2,19,84.0
50 ST,2,20,84.0
50 ST,2,21,84.0
50 ST,2,22,84.0
50 ST,2,23,84.0
50 ST,A,0,286.0
50 ST,A,1,286.0
50 ST,A,2,286.0
50 ST,A,3,84.0
50 ST,A,4,3.0
50 ST,A,5,3.0
50 ST,A,6,14.0
50 ST,A,7,24.0
50 ST,A,8,35.0
50 ST,A,9,46.0
50 ST,A,10,0.0
50 ST,A,11,1.0
50 ST,A,12,2.0
50 ST,A,13,2.0
50 ST,A,14,3.0
50 ST,A,15,4.0
50 ST,A,16,5.0
50 ST,A,17,6.0
50 ST,A,18,7.0
50 ST,A,19,7.0
50 ST,A,20,8.0
50 ST,A,21,9.0
50 ST,A,22,31.0
50 ST,A,23,31.0
50 ST,B,0,0.0
50 ST,B,1,0.0
50 ST,B,2,0.0
50 ST,B,3,0.0
50 ST,B,4,0.0
50 ST,B,5,0.0
50 ST,B,6,0.0
50 ST,B,7,0.0
50 ST,B,8,0.0
50 ST,B,9,0.0
50 ST,B,10,0.0
50 ST,B,11,0.0
50 ST,B,12,0.0
50 ST,B,13,0.0
50 ST,B,14,0.0
50 ST,B,15,0.0
50 ST,B,16,0.0
50 ST,B,17,0.0
50 ST,B,18,0.0
50 ST,B,19,0.0
50 ST,B,20,0.0
50 ST,B,21,0.0
50 ST,B,22,0.0
50 ST,B,23,0.0
50 ST,C,0,0.0
50 ST,C,1,0.0
50 ST,C,2,0.0
50 ST,C,3,0.0
50 ST,C,4,0.0
50 ST,C,5,0.0
50 ST,C,6,0.0
50 ST,C,7,0.0
50 ST,C,8,0.0
50 ST,C,9,0.0
50 ST,C,10,0.0
50 ST,C,11,0.0
50 ST,C,12,0.0
50 ST,C,13,0.0
50 ST,C,14,0.0
50 ST,C,15,0.0
50 ST,C,16,0.0
50 ST,C,17,0.0
50 ST,C,18,0.0
50 ST,C,19,0.0
50 ST,C,20,0.0
50 ST,C,21,0.0
50 ST,C,22,0.0
50 ST,C,23,0.0
50 ST,D,0,0.0
50 ST,D,1,0.0
50 ST,D,2,0.0
50 ST,D,3,11.0
50 ST,D,4,22.0
50 ST,D,5,0.0
50 ST,D,6,123.0
50 ST,D,7,246.0
50 ST,D,8,370.0
50 ST,D,9,493.0
50 ST,D,10,56.0
50 ST,D,11,32.0
50 ST,D,12,28.0
50 ST,D,13,27.0
50 ST,D,14,34.0
50 ST,D,15,49.0
50 ST,D,16,22.0
50 ST,D,17,27.0
50 ST,D,18,34.0
50 ST,D,19,9.0
50 ST,D,20,6.0
50 ST,D,21,8.0
50 ST,D,22,1.0
50 ST,D,23,1.0
50 ST,E,0,0.0
50 ST,E,1,0.0
50 ST,E,2,0.0
50 ST,E,3,0.0
50 ST,E,4,0.0
50 ST,E,5,0.0
50 ST,E,6,0.0
50 ST,E,7,0.0
50 ST,E,8,0.0
50 ST,E,9,0.0
50 ST,E,10,0.0
50 ST,E,11,0.0
50 ST,E,12,0.0
50 ST,E,13,0.0
50 ST,E,14,0.0
50 ST,E,15,0.0
50 ST,E,16,0.0
50 ST,E,17,0.0
50 ST,E,18,0.0
50 ST,E,19,0.0
50 ST,E,20,0.0
50 ST,E,21,0.0
50 ST,E,22,0.0
50 ST,E,23,0.0
50 ST,F,0,0.0
50 ST,F,1,0.0
50 ST,F,2,0.0
50 ST,F,3,0.0
50 ST,F,4,0.0
50 ST,F,5,0.0
50 ST,F,6,0.0
50 ST,F,7,0.0
50 ST,F,8,0.0
50 ST,F,9,0.0
50 ST,F,10,0.0
50 ST,F,11,0.0
50 ST,F,12,0.0
50 ST,F,13,0.0
50 ST,F,14,0.0
50 ST,F,15,0.0
50 ST,F,16,0.0
50 ST,F,17,0.0
50 ST,F,18,0.0
50 ST,F,19,0.0
50 ST,F,20,0.0
50 ST,F,21,0.0
50 ST,F,22,0.0
50 ST,F,23,0.0
50 ST,M,0,0.0
50 ST,M,1,0.0
50 ST,M,2,0.0
50 ST,M,3,0.0
50 ST,M,4,0.0
50 ST,M,5,0.0
50 ST,M,6,0.0
50 ST,M,7,0.0
50 ST,M,8,0.0
50 ST,M,9,0.0
50 ST,M,10,0.0
50 ST,M,11,0.0
50 ST,M,12,0.0
50 ST,M,13,0.0
50 ST,M,14,0.0
50 ST,M,15,0.0
50 ST,M,16,0.0
50 ST,M,17,0.0
50 ST,M,18,0.0
50 ST,M,19,0.0
50 ST,M,20,0.0
50 ST,M,21,0.0
50 ST,M,22,0.0
50 ST,M,23,0.0
50 ST,N,0,0.0
50 ST,N,1,0.0
50 ST,N,2,0.0
50 ST,N,3,0.0
50 ST,N,4,0.0
50 ST,N,5,0.0
50 ST,N,6,0.0
50 ST,N,7,0.0
50 ST,N,8,0.0
50 ST,N,9,0.0
50 ST,N,10,0.0
50 ST,N,11,0.0
50 ST,N,12,0.0
50 ST,N,13,0.0
50 ST,N,14,0.0
50 ST,N,15,0.0
50 ST,N,16,0.0
50 ST,N,17,0.0
50 ST,N,18,0.0
50 ST,N,19,0.0
50 ST,N,20,0.0
50 ST,N,21,0.0
50 ST,N,22,0.0
50 ST,N,23,0.0
50 ST,Q,0,0.0
50 ST,Q,1,0.0
50 ST,Q,2,0.0
50 ST,Q,3,0.0
50 ST,Q,4,0.0
50 ST,Q,5,0.0
50 ST,Q,6,0.0
50 ST,Q,7,0.0
50 ST,Q,8,0.0
50 ST,Q,9,0.0
50 ST,Q,10,0.0
50 ST,Q,11,0.0
50 ST,Q,12,0.0
50 ST,Q,13,0.0
50 ST,Q,14,0.0
50 ST,Q,15,0.0
50 ST,Q,16,0.0
50 ST,Q,17,0.0
50 ST,Q,18,0.0
50 ST,Q,19,0.0
50 ST,Q,20,0.0
50 ST,Q,21,0.0
50 ST,Q,22,0.0
50 ST,Q,23,0.0
51 ST,4,0,0.0
51 ST,4,1,0.0
51 ST,4,2,0.0
51 ST,4,3,0.0
51 ST,4,4,0.0
51 ST,4,5,0.0
51 ST,4,6,0.0
51 ST,4,7,0.0
51 ST,4,8,0.0
51 ST,4,9,0.0
51 ST,4,10,0.0
51 ST,4,11,0.0
51 ST,4,12,0.0
51 ST,4,13,0.0
51 ST,4,14,0.0
51 ST,4,15,0.0
51 ST,4,16,0.0
51 ST,4,17,0.0
51 ST,4,18,0.0
51 ST,4,19,0.0
51 ST,4,20,0.0
51 ST,4,21,0.0
51 ST,4,22,0.0
51 ST,4,23,0.0
51 ST,5,0,0.0
51 ST,5,1,0.0
51 ST,5,2,0.0
51 ST,5,3,0.0
51 ST,5,4,0.0
51 ST,5,5,0.0
51 ST,5,6,0.0
51 ST,5,7,0.0
51 ST,5,8,0.0
51 ST,5,9,0.0
51 ST,5,10,0.0
51 ST,5,11,0.0
51 ST,5,12,0.0
51 ST,5,13,0.0
51 ST,5,14,0.0
51 ST,5,15,0.0
51 ST,5,16,0.0
51 ST,5,17,0.0
51 ST,5,18,0.0
51 ST,5,19,0.0
51 ST,5,20,0.0
51 ST,5,21,0.0
51 ST,5,22,0.0
51 ST,5,23,0.0
51 ST,6,0,0.0
51 ST,6,1,0.0
51 ST,6,2,0.0
51 ST,6,3,0.0
51 ST,6,4,0.0
51 ST,6,5,0.0
51 ST,6,6,0.0
51 ST,6,7,0.0
51 ST,6,8,0.0
51 ST,6,9,0.0
51 ST,6,10,0.0
51 ST,6,11,0.0
51 ST,6,12,0.0
51 ST,6,13,0.0
51 ST,6,14,0.0
51 ST,6,15,0.0
51 ST,6,16,0.0
51 ST,6,17,0.0
51 ST,6,18,0.0
51 ST,6,19,0.0
51 ST,6,20,0.0
51 ST,6,21,0.0
51 ST,6,22,0.0
51 ST,6,23,0.0
51 ST,6X,0,0.0
51 ST,6X,1,0.0
51 ST,6X,2,0.0
51 ST,6X,3,0.0
51 ST,6X,4,0.0
51 ST,6X,5,0.0
51 ST,6X,6,0.0
51 ST,6X,7,0.0
51 ST,6X,8,0.0
51 ST,6X,9,0.0
51 ST,6X,10,0.0
51 ST,6X,11,0.0
51 ST,6X,12,0.0
51 ST,6X,13,0.0
51 ST,6X,14,0.0
51 ST,6X,15,0.0
51 ST,6X,16,0.0
51 ST,6X,17,0.0
51 ST,6X,18,0.0
51 ST,6X,19,0.0
51 ST,6X,20,0.0
51 ST,6X,21,0.0
51 ST,6X,22,0.0
51 ST,6X,23,0.0
52 ST,7,0,2.0
52 ST,7,1,1.0
52 ST,7,2,4.0
52 ST,7,3,105.0
52 ST,7,4,246.0
52 ST,7,5,256.0
52 ST,7,6,266.0
52 ST,7,7,276.0
52 ST,7,8,286.0
52 ST,7,9,296.0
52 ST,7,10,61.0
52 ST,7,11,32.0
52 ST,7,12,31.0
52 ST,7,13,35.0
52 ST,7,14,36.0
52 ST,7,15,32.0
52 ST,7,16,28.0
52 ST,7,17,31.0
52 ST,7,18,30.0
52 ST,7,19,30.0
52 ST,7,20,15.0
52 ST,7,21,5.0
52 ST,7,22,3.0
52 ST,7,23,2.0
53 ST,N,0,0.0
53 ST,N,1,0.0
53 ST,N,2,0.0
53 ST,N,3,0.0
53 ST,N,4,0.0
53 ST,N,5,0.0
53 ST,N,6,0.0
53 ST,N,7,0.0
53 ST,N,8,0.0
53 ST,N,9,0.0
53 ST,N,10,0.0
53 ST,N,11,0.0
53 ST,N,12,0.0
53 ST,N,13,0.0
53 ST,N,14,0.0
53 ST,N,15,0.0
53 ST,N,16,0.0
53 ST,N,17,0.0
53 ST,N,18,0.0
53 ST,N,19,0.0
53 ST,N,20,0.0
53 ST,N,21,0.0
53 ST,N,22,0.0
53 ST,N,23,0.0
53 ST,R,0,0.0
53 ST,R,1,0.0
53 ST,R,2,0.0
53 ST,R,3,0.0
53 ST,R,4,0.0
53 ST,R,5,0.0
53 ST,R,6,0.0
53 ST,R,7,0.0
53 ST,R,8,0.0
53 ST,R,9,0.0
53 ST,R,10,2.0
53 ST,R,11,0.0
53 ST,R,12,2.0
53 ST,R,13,0.0
53 ST,R,14,1.0
53 ST,R,15,0.0
53 ST,R,16,1.0
53 ST,R,17,0.0
53 ST,R,18,1.0
53 ST,R,19,1.0
53 ST,R,20,1.0
53 ST,R,21,1.0
53 ST,R,22,0.0
53 ST,R,23,0.0
53 ST,W,0,0.0
53 ST,W,1,0.0
53 ST,W,2,0.0
53 ST,W,3,0.0
53 ST,W,4,0.0
53 ST,W,5,0.0
53 ST,W,6,0.0
53 ST,W,7,0.0
53 ST,W,8,0.0
53 ST,W,9,0.0
53 ST,W,10,0.0
53 ST,W,11,0.0
53 ST,W,12,0.0
